//ID	Name	Not Life Skill?	Class Requirement	Left Hand Requirement	Right Hand Requirement	Armor Requirement	Conch Usage	Skill Phase	Skill Type	Useful/Harmful	Learning Level	Prerequisite	Skill Points Consumption	Discharged Status	Apply Point	Cast Range	Process Target	Attack Mode	Angle	Radius	Region Shape	Prophase Management Formula	Add Surface Formula	SP Formula	Durability Consumption Formula	Top-up Consumption Formula	Region Formula	Discharge Phase Formula	Effect Phase Formula	Positive Effect Formula	Opposing Effect Formula	Bind Status ID Can Removed Manually	Self Parameter	Self Effect	Consumable	Duration	Target Parameter	Splash Parameter	Duration on Target	Splash Persists Effect	Morph ID	Summon ID	Discharge Duration	Repeated Discharge Duration	Damage Effect	Play Effect	Action	Keyframe	Attack Sound Effect	Character Dummy	Character Effect	Base Standard Value	Item Dummy	Item Effect	Item Effect 2	Path of Flight Keyframe	Character Dummy	Item Dummy 2	Path of Flight Effect	Path of Flight Speed	Attacked Sound Effect	Dummy	Character Attacked Effect	Effect Duration Point	Surface Attacked Effect	Water Surface Effect	Icon	Play Count	Command	Description	Effect	Consumption
328	#T_SKILLINFO_TXT_328#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	2	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	800	4	1	0	0	0	0	0	SkillSp_XlczHX	0	0	0	0	Skill_XlczHX_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_XlczHX	2	1	11,0,0,0,0,0,0,0,0,0	-1	92	-1,0	190,0	0,0	-1	0,0	0,0	0	9	1	2003	1200	93	2	0	-2	0	0	s0099.tga	0	0,0	#T_SKILLINFO_TXT_D_328#	#T_SKILLINFO_TXT_F_328#	#T_SKILLINFO_TXT_U_328#
329	#T_SKILLINFO_TXT_329#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_Shoulei1_Begin	Skill_Shoulei1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1	1	7,8,9,0,0,0,0,0,0,0	-1	0	-1,0	0,0	0,0	0	0,0	0,0	0	5	-1	0	0	147	2	907	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_329#	#T_SKILLINFO_TXT_F_329#	#T_SKILLINFO_TXT_U_329#
330	#T_SKILLINFO_TXT_330#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	800	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_ShanGD1	Skill_ShanGD1_Begin	Skill_ShanGD1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1	1	7,8,9,0,0,0,0,0,0,0	-1	-1	-1,0	0,0	0,0	0	0,0	0,0	-1	-1	-1	1067	1800	147	-1	0	-2	223	0	0	0	0,0	#T_SKILLINFO_TXT_D_330#	#T_SKILLINFO_TXT_F_330#	#T_SKILLINFO_TXT_U_330#
331	#T_SKILLINFO_TXT_331#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	0	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_FuShe1	Skill_FuShe1_Begin	Skill_FuShe1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1	1	12,0,0,0,0,0,0,0,0,0	-1	56	-1,0	221,0	0,0	0	218,0	0,0	0	9	-1	2004	1600	57	2	198	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_331#	#T_SKILLINFO_TXT_F_331#	#T_SKILLINFO_TXT_U_331#
332	#T_SKILLINFO_TXT_332#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	600	4	2	0	0	3	0	SkillArea_State_YouL1	0	0	0	SkillArea_Square_YouL1	Skill_YouL1_Begin	Skill_YouL1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1	1	12,0,0,0,0,0,0,0,0,0	0	80	-1,0	175,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_332#	#T_SKILLINFO_TXT_F_332#	#T_SKILLINFO_TXT_U_332#
333	#T_SKILLINFO_TXT_333#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_JiaSuQi1_Begin	Skill_JiaSuQi1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	1	11,0,0,0,0,0,0,0,0,0	-1	108	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_333#	#T_SKILLINFO_TXT_F_333#	#T_SKILLINFO_TXT_U_333#
334	#T_SKILLINFO_TXT_334#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_PengSheQi1_Begin	Skill_PengSheQi1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	1	11,0,0,0,0,0,0,0,0,0	-1	147	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_334#	#T_SKILLINFO_TXT_F_334#	#T_SKILLINFO_TXT_U_334#
335	#T_SKILLINFO_TXT_335#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoJiaDan1_Begin	Skill_PoJiaDan1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	2	1	11,0,0,0,0,0,0,0,0,0	-1	146	-1,0	0,0	0,0	-1	0,0	0,0	-1	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0,0	#T_SKILLINFO_TXT_D_335#	#T_SKILLINFO_TXT_F_335#	#T_SKILLINFO_TXT_U_335#
336	#T_SKILLINFO_TXT_336#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoRenDan1_Begin	Skill_PoRenDan1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	2	1	11,0,0,0,0,0,0,0,0,0	-1	146	-1,0	0,0	0,0	0	0,0	0,0	0	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0,0	#T_SKILLINFO_TXT_D_336#	#T_SKILLINFO_TXT_F_336#	#T_SKILLINFO_TXT_U_336#
337	#T_SKILLINFO_TXT_337#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	2	2	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_RanShaoDan1_Begin	Skill_RanShaoDan1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	2	1	11,0,0,0,0,0,0,0,0,0	-1	146	-1,0	284,0	0,0	0	0,0	0,0	0	7	-1	1063	1600	147	-1	900	0	0	315	0	0	0,0	#T_SKILLINFO_TXT_D_337#	#T_SKILLINFO_TXT_F_337#	#T_SKILLINFO_TXT_U_337#
338	#T_SKILLINFO_TXT_338#	0	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,75;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	6	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	200	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	29,0,0,0,0,0,0,0,0,0	0	120	-1,0	0,0	0,0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	s0236.tga	1	0,0	#T_SKILLINFO_TXT_D_338#	#T_SKILLINFO_TXT_F_338#	#T_SKILLINFO_TXT_U_338#
339	#T_SKILLINFO_TXT_339#	0	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,75;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	6	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	200	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	29,0,0,0,0,0,0,0,0,0	0	120	-1,0	0,0	0,0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	s0238.tga	1	0,0	#T_SKILLINFO_TXT_D_339#	#T_SKILLINFO_TXT_F_339#	#T_SKILLINFO_TXT_U_339#
340	#T_SKILLINFO_TXT_340#	0	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,75;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	6	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	200	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	29,0,0,0,0,0,0,0,0,0	0	120	-1,0	0,0	0,0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	s0237.tga	1	0,0	#T_SKILLINFO_TXT_D_340#	#T_SKILLINFO_TXT_F_340#	#T_SKILLINFO_TXT_U_340#
341	#T_SKILLINFO_TXT_341#	0	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,75;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	6	0	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	200	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	29,0,0,0,0,0,0,0,0,0	0	120	-1,0	0,0	0,0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	s0239.tga	1	0,0	#T_SKILLINFO_TXT_D_341#	#T_SKILLINFO_TXT_F_341#	#T_SKILLINFO_TXT_U_341#
342	#T_SKILLINFO_TXT_342#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_Shoulei2_Begin	Skill_Shoulei2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	1	1	7,8,9,0,0,0,0,0,0,0	-1	40	-1,0	0,0	0,0	0	0,0	0,0	0	5	-1	0	0	147	2	907	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_342#	#T_SKILLINFO_TXT_F_342#	#T_SKILLINFO_TXT_U_342#
343	#T_SKILLINFO_TXT_343#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	800	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_ShanGD2	Skill_ShanGD2_Begin	Skill_ShanGD2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	1	1	7,8,9,0,0,0,0,0,0,0	-1	-1	-1,0	0,0	0,0	0	0,0	0,0	-1	-1	-1	1067	1800	-1	-1	0	-2	223	0	0	0	0,0	#T_SKILLINFO_TXT_D_343#	#T_SKILLINFO_TXT_F_343#	#T_SKILLINFO_TXT_U_343#
344	#T_SKILLINFO_TXT_344#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	0	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_FuShe2	Skill_FuShe2_Begin	Skill_FuShe2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	1	1	12,0,0,0,0,0,0,0,0,0	-1	56	-1,0	221,0	0,0	0	218,0	0,0	0	9	-1	2004	1600	57	2	198	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_344#	#T_SKILLINFO_TXT_F_344#	#T_SKILLINFO_TXT_U_344#
345	#T_SKILLINFO_TXT_345#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	600	4	2	0	0	3	0	SkillArea_State_YouL2	0	0	0	SkillArea_Square_YouL2	Skill_YouL2_Begin	Skill_YouL2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	1	1	12,0,0,0,0,0,0,0,0,0	0	80	-1,0	175,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_345#	#T_SKILLINFO_TXT_F_345#	#T_SKILLINFO_TXT_U_345#
346	#T_SKILLINFO_TXT_346#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_JiaSuQi2_Begin	Skill_JiaSuQi2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	1	11,0,0,0,0,0,0,0,0,0	-1	40	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_346#	#T_SKILLINFO_TXT_F_346#	#T_SKILLINFO_TXT_U_346#
347	#T_SKILLINFO_TXT_347#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_PengSheQi2_Begin	Skill_PengSheQi2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	1	11,0,0,0,0,0,0,0,0,0	-1	40	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_347#	#T_SKILLINFO_TXT_F_347#	#T_SKILLINFO_TXT_U_347#
348	#T_SKILLINFO_TXT_348#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoJiaDan2_Begin	Skill_PoJiaDan2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	2	1	11,0,0,0,0,0,0,0,0,0	-1	146	-1,0	0,0	0,0	-1	0,0	0,0	-1	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0,0	#T_SKILLINFO_TXT_D_348#	#T_SKILLINFO_TXT_F_348#	#T_SKILLINFO_TXT_U_348#
349	#T_SKILLINFO_TXT_349#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoRenDan2_Begin	Skill_PoRenDan2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	2	1	11,0,0,0,0,0,0,0,0,0	-1	146	-1,0	0,0	0,0	0	0,0	0,0	0	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0,0	#T_SKILLINFO_TXT_D_349#	#T_SKILLINFO_TXT_F_349#	#T_SKILLINFO_TXT_U_349#
350	#T_SKILLINFO_TXT_350#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	2	2	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_RanShaoDan2_Begin	Skill_RanShaoDan2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	2	1	11,0,0,0,0,0,0,0,0,0	-1	146	-1,0	284,0	0,0	0	0,0	0,0	0	7	-1	1063	1600	147	-1	900	0	0	315	0	0	0,0	#T_SKILLINFO_TXT_D_350#	#T_SKILLINFO_TXT_F_350#	#T_SKILLINFO_TXT_U_350#
351	#T_SKILLINFO_TXT_351#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_Shoulei3_Begin	Skill_Shoulei3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	1	1	7,8,9,0,0,0,0,0,0,0	-1	40	-1,0	0,0	0,0	0	0,0	0,0	0	5	-1	0	0	147	2	907	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_351#	#T_SKILLINFO_TXT_F_351#	#T_SKILLINFO_TXT_U_351#
352	#T_SKILLINFO_TXT_352#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	800	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_ShanGD3	Skill_ShanGD3_Begin	Skill_ShanGD3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	1	1	7,8,9,0,0,0,0,0,0,0	-1	-1	-1,0	0,0	0,0	0	0,0	0,0	-1	-1	-1	1067	1800	-1	-1	0	-2	223	0	0	0	0,0	#T_SKILLINFO_TXT_D_352#	#T_SKILLINFO_TXT_F_352#	#T_SKILLINFO_TXT_U_352#
353	#T_SKILLINFO_TXT_353#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	0	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_FuShe3	Skill_FuShe3_Begin	Skill_FuShe3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	1	1	12,0,0,0,0,0,0,0,0,0	-1	56	-1,0	221,0	0,0	0	218,0	0,0	0	9	-1	2004	1600	57	2	198	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_353#	#T_SKILLINFO_TXT_F_353#	#T_SKILLINFO_TXT_U_353#
354	#T_SKILLINFO_TXT_354#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	0	-1	-1,-1;-2,-2;-2,-2	1	1	1	600	4	2	0	0	3	0	SkillArea_State_YouL3	0	0	0	SkillArea_Square_YouL3	Skill_YouL3_Begin	Skill_YouL3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	1	1	12,0,0,0,0,0,0,0,0,0	0	80	-1,0	175,0	0,0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_354#	#T_SKILLINFO_TXT_F_354#	#T_SKILLINFO_TXT_U_354#
355	#T_SKILLINFO_TXT_355#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_JiaSuQi3_Begin	Skill_JiaSuQi3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	1	11,0,0,0,0,0,0,0,0,0	-1	40	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_355#	#T_SKILLINFO_TXT_F_355#	#T_SKILLINFO_TXT_U_355#
356	#T_SKILLINFO_TXT_356#	1	-1,10;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	1,-1;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2;-2,-2	-1,-1,0	0	1	1	-1	-1,-1;-2,-2;-2,-2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_PengSheQi3_Begin	Skill_PengSheQi3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	1	11,0,0,0,0,0,0,0,0,0	-1	40	-1,0	0,0	0,0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0,0	#T_SKILLINFO_TXT_D_356#	#T_SKILLINFO_TXT_F_356#	#T_SKILLINFO_TXT_U_356#
